Gene_ID	WT.0h.rep1	WT.0h.rep2	WT.0h.rep3	WT.3h.rep1	WT.3h.rep2	WT.3h.rep3	WT.24h.rep1	WT.24h.rep2	WT.24h.rep3
AT3G51895	79.37591046	85.89430984	89.09187266	81.72421228	92.36051724	98.89479733	197.1672969	167.5960173	226.8813976
AT3G52180	24.17267118	23.05367326	16.45735391	22.28619198	18.81967721	17.61277104	58.1899556	41.14107919	31.99529029
AT3G52240	14.77931244	14.46037786	15.31121863	19.29658086	20.79162114	21.64484519	25.18819038	29.93207238	31.47414625
AT3G52270	0.091204816	0.124813094	0.281860329	0.271305179	0.234497531	0.432677531	0.379303936	0.560140666	0.585506531
AT3G52460	1.709589541	2.079609092	2.465555691	1.883512041	2.188002732	2.603315192	5.016405628	4.45109639	3.37693315
AT3G52500	56.18071035	58.90141723	62.14180166	65.2374674	58.3143582	63.74475242	122.7301738	103.9956107	89.71847908
AT3G52526	1.496087648	1.023692259	1.733821917	2.966921741	5.673741705	5.027375085	1.749923836	2.915526345	2.493454423
AT3G52530	1.559520712	2.149328297	1.572338503	4.145557013	4.743387271	4.757362613	3.242878891	3.291914628	4.227499987
AT3G52660	19.17022046	22.75616591	24.25364973	23.22817984	24.0719461	23.38765697	41.25563921	45.08731585	42.94545574
AT3G52820	1.107180564	1.165513958	0.701875393	0.73189074	1.547427143	0.778146292	2.922123911	1.260717206	1.401923986
AT3G52840	39.09884028	44.29236016	47.15226051	49.21262553	54.93067302	56.95118915	94.03406481	144.5903387	154.9296618
AT3G52870	57.05357299	57.88157267	49.1201674	49.83795741	50.01196566	46.67390404	180.6378447	162.7512343	171.8194941
AT3G52990	92.3776284	92.69845616	88.43323437	82.73436672	80.42427249	81.38298426	323.527317	292.6655395	281.9649245
AT3G53000	6.91940537	9.203663116	6.495080547	12.43958193	12.0044619	12.57811106	12.64015598	15.03093786	14.4342443
AT3G53230	13.05206579	12.46336397	14.00493325	10.68972235	12.98320533	12.59727893	34.63587489	25.42668833	25.8791344
AT3G53460	440.8366383	404.5751076	415.0773351	432.5547785	408.5026651	396.1514431	859.1717348	1148.157319	1066.628952
AT3G53500	69.03274008	69.23961316	70.29206986	70.56712692	74.91937566	67.82438524	121.2603787	123.9160488	123.9888335
AT3G53530	6.976748509	7.542189401	6.202484483	8.102431741	6.536305583	7.203943662	38.50450123	39.95852594	36.76531453
AT3G53600	0.129254148	0.294805523	0.133149462	0.06408163	0.265861211	0.136263188	1.142281126	1.34339321	0.829771397
AT3G53620	38.1149396	36.26263207	38.12949626	42.04687797	42.32249866	41.66259438	71.04665172	77.9806837	71.23865966
AT3G53800	1.150677168	1.128529923	1.74839858	4.677958996	6.035373707	5.307201917	12.65154192	29.68124533	27.07615682
AT3G53810	13.66461193	14.67464755	12.70849247	7.645364269	9.009079642	8.399503614	22.06784197	25.1543864	22.08399997
AT3G53940	5.68964377	4.86298126	4.195322123	3.919444006	3.63407576	4.198722514	14.04163255	10.9498562	12.86534236
AT3G53990	64.42205	70.54605208	63.25880208	121.2194166	106.9854342	113.6888788	1077.503957	1174.4542	1267.219395
AT3G54020	6.57428203	7.127942888	6.21622199	17.06853827	16.88686468	16.97539946	15.32165056	17.28488302	19.7614656
AT3G54030	15.74652986	14.96259874	16.57137001	18.85566436	19.3418386	19.33038241	28.44655255	24.61578466	26.89302868
AT3G54150	1.606456832	1.11514256	1.367066855	2.908771273	2.298643901	2.5403548	2.759525475	3.728684586	3.552622554
AT3G54160	0.790546314	0.44204893	0.472860523	1.087309388	0.786805475	0.86029948	0.874961918	1.373429766	0.629660208
AT3G54400	107.4067534	104.4489754	102.5996902	113.7308239	96.08769735	109.5154344	467.787017	346.7393832	289.3409574
AT3G54820	19.07668464	14.97078442	19.56199915	16.67339575	15.17662781	18.15505252	35.84003693	30.10514164	30.06539552
AT3G55060	2.937783033	2.738173183	2.551922712	3.164922686	3.217323348	3.197535795	5.613535766	5.55156833	5.33245897
AT3G55430	33.04870312	34.6569066	37.7571533	87.45665727	88.10163918	100.0759191	84.01479755	69.36373121	74.61408684
AT3G55450	13.08847287	12.40561314	11.01717067	15.60390837	14.22021564	14.14720123	44.18672173	48.2398791	44.03648232
AT3G55500	2.240095264	2.49785821	3.504140486	27.18900069	22.78213807	21.64771117	53.52468211	41.62586012	43.51087935
AT3G55510	12.79362069	13.58911851	13.96441326	12.48136658	12.77614044	12.44487532	37.16301464	29.78237151	31.74147354
AT3G08525	0.120128565	0	0	0.238229393	0.494181834	0.126642755	0.124898113	0.227008575	0.711865846
AT3G55570	0	0	0	0	0	0	0.327005969	0.297174862	0.931897108
AT3G55580	9.59263144	6.930637533	6.59804504	17.69407108	19.76159963	21.70171183	148.053736	180.6258492	189.8646739
AT3G55610	171.6057269	193.3625613	194.6356266	172.4493289	196.8270862	200.327003	1347.116595	1412.664577	1559.593744
AT3G55620	88.4895874	89.63196293	85.61027474	84.45139079	82.93003357	82.96068531	162.3730031	153.9096889	168.6355772
AT3G55760	12.48631358	11.12574395	10.83045779	11.73632218	11.34291401	11.46185312	216.6163819	217.8246807	212.7221199
AT3G55840	0.748493369	0.910495519	1.056624913	3.078656775	4.276573563	4.529913919	4.381041513	3.195582246	3.367673042
AT3G55880	5.895566287	6.441149226	4.248768841	22.37284737	21.25882919	22.66141546	32.86799831	22.07554915	26.5736625
AT3G55940	1.11707761	1.218538692	1.025662084	0.915014909	1.073926269	1.152052013	26.53614421	14.43251896	10.79291222
AT3G56090	50.63574251	52.42514841	52.78969538	117.7841939	125.1746719	131.1404072	317.9473663	369.1170093	396.2277632
AT3G56680	62.84719695	59.43275561	62.54659694	82.35188238	80.82773412	77.97619425	103.4127537	109.5162753	110.7606636
AT3G56705	0.094184284	0.257780945	0.194045405	0.280168143	0.193726454	0.496457986	0.293771243	0	3.720823298
AT3G56710	2.683626821	2.746120657	1.830549229	7.659299739	7.1609745	8.793308253	5.693468712	9.422997447	9.384093167
AT3G56720	8.401545303	8.832603309	8.782329859	13.28398937	12.35572528	12.83958048	19.48768271	22.02037355	22.50787286
AT3G56820	6.006710596	6.481529793	6.721700911	6.288584126	6.271637846	6.493157079	9.7957693	10.91881902	11.68430334
AT3G56891	0.443551626	0.5395529	0.685378322	1.24612298	0.836307719	1.246944047	10.68359246	9.499435748	6.498057468
AT3G56930	8.367257722	10.61526352	9.383468996	11.21540147	10.94130499	11.14229993	19.64007491	24.08987824	27.30970466
AT3G56990	17.08000589	18.3734801	17.16331608	14.17339506	15.80549563	14.55085259	33.20659565	27.4245475	28.14492756
AT3G57090	33.72597661	37.28805095	32.13459085	41.65996685	40.22818983	40.84931304	83.84191209	87.41991268	91.09642498
AT3G57130	1.061205562	1.157078595	0.959871485	0.718609162	0.851816667	1.064178121	2.664160853	2.592313382	2.351820132
AT3G57170	8.446313259	8.534581461	7.884530954	10.15735603	9.740075477	9.434106976	15.19207621	16.12547168	14.27867673
AT3G57340	24.34753302	24.94180463	26.93003514	33.33618733	31.68460358	33.45646105	56.50606608	64.91686365	65.3160506
AT3G57430	3.610740183	3.762470569	2.93553239	3.755769262	3.74984906	4.086431698	9.808506131	10.85367328	9.964179512
AT3G57720	0.892771644	0.895950862	1.234994804	2.971866307	2.964362301	2.312623064	2.466407766	2.747534602	2.506663515
AT3G57750	9.275447244	10.56888916	11.3289005	16.53161075	17.83079613	18.27781586	17.94463753	23.18569028	25.85909056
AT3G57760	2.984880164	2.777115034	2.983503356	9.113495287	8.38870849	9.066351927	10.29342537	12.42600468	17.48368463
AT3G57770	2.610598825	2.129116046	1.996582276	2.706227803	3.417086584	2.126671625	4.071373864	4.783790456	5.938002912
AT3G57780	8.807711813	8.64105253	9.017711873	9.427065657	8.338741932	8.434328669	17.23309025	14.52541006	12.79143939
AT3G08985	0	0	0	0	0.174417118	0.178789771	0.176326748	0.640965388	0.334995692
AT3G57940	7.541862339	7.461745704	8.69369423	7.377735052	8.024355069	6.531586828	23.6292598	17.27468767	18.40009394
AT3G58060	1.155499914	0.744137792	0.665180533	1.617526097	1.502934143	1.253987198	5.300194985	4.142349005	3.725757592
AT3G58510	40.37215168	41.55620309	44.80554355	42.72814333	42.99151747	42.22159319	70.96384977	71.97088318	71.03183117
AT3G58520	2.862994382	3.711776158	2.111060755	3.974363537	3.347350123	3.018245444	5.075998584	4.954640115	4.851601377
AT3G58570	11.02362669	10.7204728	9.048239521	10.95007289	10.75112134	9.632713582	67.1129915	75.84372818	70.70032715
AT3G58590	1.346346564	1.693578929	1.302865395	2.346334779	2.286756505	2.086021224	3.563131081	3.1224387	3.001924842
AT3G58660	45.64855361	45.4756834	47.22535946	41.68222774	38.28034731	36.25587538	106.3558725	77.83931893	87.56619375
AT3G58680	162.0577251	171.4698816	150.0565462	171.429446	179.7123126	171.2730184	264.2398013	347.8886141	348.655366
AT3G58780	0.10155683	0.12971443	0.104617435	0.181259468	0.188001856	0.364017374	0.147824616	0.230295979	0.441328963
AT3G58790	6.467693447	7.466140449	7.614410794	7.896410649	6.62903347	8.418656306	17.0628083	15.58939768	15.36109327
AT3G59260	0	0	0	0.126121444	0	0.067046164	0.396735183	0.480724041	0.502493538
AT3G59350	7.96464442	7.600658246	6.555792645	62.33801917	71.85635256	67.33497852	60.89346945	98.01304007	111.9176913
AT3G59480	0.91117469	1.058005966	1.194625902	1.683766566	2.001968866	1.484540129	1.851641942	2.661055026	3.108802802
AT3G59800	13.4720476	12.44901219	11.37911087	14.2603558	15.41451317	13.10657371	22.20392369	21.52905362	23.06017509
AT3G59820	12.53294257	10.62958886	10.79672439	9.702943054	8.912714724	8.671303912	85.5008402	78.83874271	89.22610265
AT3G60010	0	0	0.15540555	0.074792949	0.155150111	0	2.274307505	1.06905201	0.819473474
AT3G60090	0.321999216	0.048961496	0.165851631	0.798203965	0.938281124	0.735497115	0.892756731	1.521215683	1.007065644
AT3G60120	0.05115381	0.093338131	0.079043138	0.152166236	0.184130836	0.215710873	0.585032858	0.628329303	0.757826628
AT3G60140	1.066803398	1.764060697	1.350797018	1.917261995	2.285723258	1.827560712	3.489230718	6.488848103	4.960805589
AT3G60190	22.8097996	23.8505782	23.63097567	26.35107177	27.57608823	30.00134116	47.58836871	53.38923604	51.57494773
AT3G60286	0.607981225	0.752777885	0.760511845	1.03345705	1.607848511	0.824078712	1.128786296	0.820650246	1.801407798
AT3G60415	12.56473915	16.80943304	11.96448831	9.00376238	12.43347418	15.63928513	25.02942944	26.23784969	30.08520317
AT3G60450	21.30999271	23.04363178	21.31520299	23.20542079	21.03556771	19.90810175	45.59800011	45.70799969	49.14027553
AT3G60510	6.737964751	6.484730815	4.817888551	7.938715546	7.337241487	6.880493127	10.46702152	10.58571961	12.10896853
AT3G60520	17.76553593	21.06528726	16.97310549	51.67982778	46.62813737	51.75558419	54.77173418	46.43918829	52.36134613
AT3G09415	1.855779218	1.69307979	1.570330408	4.140262559	3.476313591	3.773080693	4.06564893	2.630168316	3.011110706
AT3G60920	0.042966998	0.015680002	0	0	0.008837827	0.009059392	0.142953429	0.146151571	0.093359455
AT3G60930	2.857244855	2.202598635	2.738003028	75.52817364	84.26021734	93.86806384	26.7131637	42.60901537	40.77596734
AT3G60935	0.049803781	0.015145799	0	0.032922296	0.051220382	0.08750747	0.172603919	0.282344638	0.27873442
AT3G60966	0.14038469	0	0.144615444	0.23199977	0.385007308	0.345327043	0.14595848	0.530573693	0.739467498
AT3G60980	9.3872479	9.856968554	9.341729921	9.694391475	10.16429148	11.76351267	36.94051393	38.32338617	39.07924834
AT3G61028	0	0	0.037568172	0.144645254	0.300051374	0.076893422	0.113751198	0.137832332	0.072037022
AT3G61060	13.9610285	19.45936755	30.32519709	19.61119902	41.4427869	36.72089267	61.65350997	215.4558124	218.3184223
AT3G61117	0	0	0	0.797791457	0	0.424105969	1.673053797	1.140322144	1.191961417
AT3G61150	10.75863029	10.67349723	10.30094198	15.78904125	16.12179846	15.69097691	17.96245349	20.95437117	20.02912083
AT3G61160	3.966210026	3.383518832	2.918385113	3.830586771	4.264433613	3.529656132	4.36467769	7.348994221	8.775557131
AT3G61190	2.705981743	2.806927614	1.374673092	17.12801272	20.62432586	21.02414463	12.98797638	23.01088634	23.02784317
AT3G61260	68.8269765	76.52348546	89.61912404	143.2257861	158.7936005	159.5335913	282.2313059	477.4189037	547.8005951
AT3G61390	0.164399811	0.224979885	0.536288634	0.84223021	0.53540714	0.837687662	1.937173694	1.967567458	1.542501284
AT3G61520	3.666312564	4.693920693	3.839402684	5.041313344	4.437220495	4.890130539	7.097254851	7.311058364	7.041970338
AT3G61580	149.116555	161.4269821	175.7779349	369.0648296	385.6654811	426.3484487	455.099789	503.9101671	479.9150692
AT3G61760	1.549763127	1.296068279	1.352563275	1.600711809	1.283929908	1.021126152	3.177830719	2.542194741	2.317180905
AT3G61850	4.905339101	4.475279395	5.985730027	8.016104989	8.57410494	8.500528855	10.41908675	12.4325183	9.772632955
AT3G09725	1.436554748	0.819130917	2.589734006	2.492753236	2.585477277	1.135840901	2.987182558	6.277690416	5.143169159
AT3G62150	1.821715635	2.823273684	2.34577054	4.353744016	3.915201173	5.453731735	5.22076362	11.04475383	9.284370937
AT3G62160	4.079539729	4.039248859	5.342693172	4.515470475	4.91110137	5.801025343	6.80614801	7.559759049	9.151445394
AT3G62210	0.302818616	0.172668734	0.389930774	0.300262868	0.545005786	0.319239504	0.275486429	1.072950813	0.560769594
AT3G62320	0.100572752	0.183510725	0	1.994478642	1.861801328	2.120529847	0.836526898	0.380107381	0
AT3G09775	1.081157089	1.095966828	1.979981819	3.096982113	2.100272795	1.899641321	3.122452833	2.270085749	2.016953231
AT3G62499	2.374305764	1.856696745	1.92174706	3.363238494	2.093005415	1.2515284	3.350208216	4.646999062	5.527428923
AT3G62550	22.52410602	23.63178474	36.93903581	134.5400499	218.0731774	182.9829502	259.9910351	769.3888124	987.4024203
AT3G62660	12.48736438	12.8509939	12.41024319	20.2614099	18.98981944	18.78202512	31.00060385	28.15068477	27.57208965
AT3G62690	7.786220901	5.620801179	6.735976021	19.22630926	19.98035103	20.12263902	22.36049194	19.28498192	15.30537493
AT3G62700	63.23888479	64.90168783	65.23070608	47.31859468	51.91204773	51.871324	209.3032185	187.4290159	173.2732716
AT3G62720	8.803944493	9.604634387	11.14536521	55.90125144	60.29876943	57.70094991	15.82561848	20.21988692	18.75222693
AT3G62740	6.524478762	6.101900532	9.758258634	7.037855196	8.282289969	6.734383372	17.51227918	19.88695425	16.60845556
AT3G62770	16.79057924	18.96453714	18.09626597	18.95804435	20.84598606	21.73231769	28.87616701	35.26090865	33.45020145
AT3G63010	10.20603808	9.450577324	9.936809198	9.640403972	9.554020548	12.2083864	18.57631262	17.02597712	19.25494122
AT3G63160	483.4608115	456.8568742	325.8004046	413.2785535	372.4266191	337.0322126	698.204019	835.117432	779.1304529
AT3G63380	1.86058295	1.734098249	1.378888551	2.986316357	2.436621083	2.906936298	10.82738104	12.62207492	12.75739979
AT4G00080	5.297562585	6.663130736	6.781781137	11.83166636	11.0022802	12.30832022	11.81791147	14.09298031	10.81979645
AT4G00200	3.772782033	3.08096501	4.21262019	5.546009343	5.318170342	5.03429094	18.29620842	19.11996168	18.83929257
AT4G00250	0.446675229	0.481607958	0.46013662	0.805282456	0.876998748	0.642132278	1.688763222	1.266132333	0.962522834
AT4G00525	2.767762148	2.244540065	2.85117382	3.201803046	4.111592859	3.809414062	5.515500683	2.978352502	6.226453268
AT4G00975	0.341792801	0.207884817	0.234728909	0.56484686	0.527271946	0.420381658	1.12531692	0.915011511	1.350279015
AT4G01000	62.7675875	68.78253114	71.48622486	72.31211233	75.6778847	80.98185988	145.2398307	222.2954216	224.57245
AT4G01120	28.85213309	24.51730369	24.23103211	23.29197788	20.64622408	25.23508766	87.73654625	60.22177293	75.30542464
AT4G01130	2.318437946	2.02971474	1.640454251	7.755785808	6.695539433	7.529986175	33.18682648	40.2493579	42.34959307
AT4G01140	0.435052433	0.737119726	0.60822196	0.770322589	0.479385971	0.262082252	2.520099896	1.350633054	1.657325994
AT4G01320	35.41996584	38.61208182	37.91472952	41.44081248	41.60915085	43.28969038	79.41482833	79.64430552	86.11226891
AT4G01550	5.621781445	5.567058067	5.441985958	8.459542615	9.326236157	9.292007106	18.56297359	17.13649052	17.96831549
AT4G01670	1.618925	1.600073581	1.71403972	5.306281044	5.457411865	4.693463895	13.13832909	18.18586545	16.92192712
AT4G01870	32.26064445	43.34382157	35.88672772	58.72972492	63.20576816	58.72236499	367.5329189	412.6650403	545.2994259
AT4G01985	0.690953461	0.427755384	0.686356037	0.782996465	0.735985499	1.066617438	45.4892826	42.43538324	34.55951281
AT4G02000	0.797166517	0.872733032	0.903309678	0.869482394	1.024801038	1.050492896	2.403569222	2.07132248	2.204487782
AT4G02010	18.63814963	18.28236189	17.98442456	20.80237681	19.68019905	20.23188864	39.25465619	34.40208101	28.84080854
AT4G02160	0	0.185185529	0.139398981	0.067089373	0.278339703	0.142658853	0.914508219	0.639294031	0.467771038
AT4G02170	0.262762229	0.539382156	0.541362118	1.367858896	1.080944569	0.692527469	2.048961454	1.551704183	1.038062601
AT4G02340	25.2165687	22.21248474	23.61501545	32.37161876	32.43759877	31.66744039	87.94044767	91.04686336	87.08943991
AT4G02370	24.63677699	22.88303514	18.09163559	32.37557894	28.13585877	31.55324154	38.62816463	47.44457574	55.16315625
AT4G02400	17.83790214	19.67819296	21.67012383	20.29232029	21.84987091	19.5678387	55.24253631	42.45043695	44.63602544
AT4G02550	5.057987869	4.401155805	4.336996796	6.609758401	5.77315747	5.239799385	14.65170972	15.91183034	16.71902163
AT4G02555	0	0	0	0.677073013	0	0	0.70994717	2.580729062	2.697596891
AT4G02710	6.268122928	6.349690731	5.322682355	5.865264693	5.734982872	5.685281272	25.21664367	21.32892536	17.91671058
AT4G02880	10.73634605	12.91407486	11.35668328	16.94937771	17.59960382	17.93958833	42.53377052	48.14463724	48.1054806
AT4G03180	22.01101708	19.72409572	18.14845029	21.26451939	21.60813176	19.12316212	49.25236178	38.96403341	41.37295081
AT4G04445	1.300097042	1.779172872	1.227671399	1.718832533	2.005614792	0.799515011	2.928717346	2.661545212	2.461064387
AT4G03292	0.483070189	0.566638169	0.710897728	2.394965709	1.845295997	1.236787754	2.798249219	2.02134231	2.181035784
AT4G04485	3.266152885	3.641982076	1.495370884	1.799214998	0.746456477	2.678095736	4.905089541	4.457622925	21.86373984
AT4G03320	4.940488099	6.071880424	5.804415624	5.101220431	4.577111369	4.046191176	10.74025507	9.721896733	12.70268874
AT4G03400	11.9486605	17.562884	19.11656125	49.55604771	51.02013043	51.8326692	39.6924642	39.98809604	31.57139192
AT4G03410	10.86185727	10.96378968	11.50662368	10.66833895	10.08805826	10.4492492	20.87757557	19.2399034	20.46623114
AT4G03430	20.75134859	21.34423196	23.48728323	20.19033515	21.81244935	24.4588666	46.20888609	49.15281388	55.43698454
AT4G03505	0.240257131	0.109596683	0	0.71468818	1.729636419	1.519713057	0.37469434	0.794530012	0.474577231
AT4G03510	4.791046428	6.536085175	6.941894842	9.279230139	15.01221226	12.34389881	6.401163011	22.82464473	17.97660879
